rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev,fg3_pct
28,59,28,2015-02-21,Northern Iowa,,Bradley,REG (Conf),W 56-39,*,26,3,10,0.3,2,8,1,2,0.5,0.4,0,0,,1,2,3,1,2,0,0,3,8,5.0,H,1,1,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.25
29,60,29,2015-02-25,Northern Iowa,,Evansville,REG (Conf),W 68-57,*,21,1,4,0.25,0,2,1,2,0.5,0.25,0,0,,0,0,0,1,2,1,0,4,2,1.4,H,1,1,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.0
30,61,30,2015-02-28,Northern Iowa,@,Wichita State,REG (Conf),L 60-74,*,21,1,4,0.25,1,3,0,1,0.0,0.375,2,2,1.0,0,1,1,1,0,1,1,2,5,2.5,A,0,1,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.333
31,62,31,2015-03-06,Northern Iowa,N,Bradley,CTOURN,W 71-46,*,34,3,5,0.6,2,3,1,2,0.5,0.8,3,5,0.6,1,4,5,0,1,1,0,1,11,11.1,N,1,0,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.667
32,63,32,2015-03-07,Northern Iowa,N,Loyola Chicago,CTOURN,W 63-49,*,27,4,5,0.8,2,3,2,2,1.0,1.0,1,2,0.5,1,2,3,0,4,2,0,1,11,15.0,N,1,0,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.667
33,64,33,2015-03-08,Northern Iowa,N,Illinois State,CTOURN,W 69-60,*,34,3,6,0.5,3,5,0,1,0.0,0.75,0,0,,1,1,2,3,3,0,1,3,9,9.9,N,1,0,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.6
34,65,34,2015-03-20,Northern Iowa,N,Wyoming,ROUND-64,W 71-54,*,18,0,3,0.0,0,2,0,1,0.0,0.0,0,0,,0,1,1,0,1,0,0,3,0,-2.0,N,1,0,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.0
35,66,35,2015-03-22,Northern Iowa,N,Louisville,ROUND-32,L 53-66,*,19,0,2,0.0,0,1,0,1,0.0,0.0,0,0,,1,2,3,1,0,0,0,5,0,-1.4,N,0,0,jeremy-morgan-1,Jeremy Morgan,2015,northern-iowa,0.0
1,61,1,2014-11-15,Northern Iowa,,North Dakota,REG (Non-Conf),W 64-52,*,16,0,3,0.0,0,2,0,1,0.0,0.0,1,2,0.5,2,4,6,0,1,0,2,2,1,-0.7,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
2,62,2,2014-11-18,Northern Iowa,@,Stephen F. Austin,REG (Non-Conf),W 79-77 (OT),*,37,5,6,0.833,0,0,5,6,0.833,0.833,5,6,0.833,2,4,6,1,1,1,1,3,15,15.2,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
3,63,3,2014-11-20,Northern Iowa,,Morgan State,REG (Non-Conf),W 73-53,*,27,2,2,1.0,0,0,2,2,1.0,1.0,0,1,0.0,2,4,6,3,0,0,0,3,4,6.5,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
4,64,4,2014-11-22,Northern Iowa,,North Florida,REG (Non-Conf),W 66-49,*,24,2,3,0.667,0,1,2,2,1.0,0.667,1,2,0.5,2,5,7,0,1,0,1,1,5,5.8,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
5,65,5,2014-11-25,Northern Iowa,N,Virginia Tech,REG (Non-Conf),W 73-54,*,25,4,6,0.667,0,0,4,6,0.667,0.667,2,2,1.0,2,7,9,2,0,0,0,2,10,11.5,N,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
6,66,6,2014-11-26,Northern Iowa,N,Northwestern,REG (Non-Conf),W 61-42,*,34,2,4,0.5,0,0,2,4,0.5,0.5,0,2,0.0,3,6,9,0,0,0,1,0,4,4.1,N,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
7,67,7,2014-11-30,Northern Iowa,,Richmond,REG (Non-Conf),W 55-50,*,31,2,7,0.286,0,0,2,7,0.286,0.286,2,2,1.0,3,5,8,1,2,0,1,3,6,6.0,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
8,68,8,2014-12-06,Northern Iowa,,George Mason,REG (Non-Conf),W 71-65 (OT),*,20,0,4,0.0,0,0,0,4,0.0,0.0,1,2,0.5,6,1,7,1,0,0,0,2,1,2.2,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
9,69,9,2014-12-10,Northern Iowa,@,Denver,REG (Non-Conf),W 65-55,*,22,0,0,,0,0,0,0,,,1,2,0.5,0,1,1,0,0,0,2,4,1,-2.7,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
10,70,10,2014-12-13,Northern Iowa,@,VCU,REG (Non-Conf),L 87-93 (2OT),*,31,2,4,0.5,0,0,2,4,0.5,0.5,0,2,0.0,3,1,4,0,0,0,0,4,4,2.0,A,0,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
11,71,11,2014-12-20,Northern Iowa,,Iowa,REG (Non-Conf),W 56-44,*,28,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,5,5,0,1,0,1,1,2,2.1,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
12,72,12,2014-12-28,Northern Iowa,,South Dakota State,REG (Non-Conf),W 74-63,*,17,1,3,0.333,0,1,1,2,0.5,0.333,0,0,,2,1,3,1,1,0,1,2,2,1.9,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
13,73,13,2015-01-01,Northern Iowa,@,Evansville,REG (Conf),L 49-52,*,15,1,2,0.5,0,1,1,1,1.0,0.5,0,0,,0,1,1,0,0,0,0,0,2,1.3,A,0,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
14,74,14,2015-01-04,Northern Iowa,,Loyola Chicago,REG (Conf),W 67-58,*,32,2,3,0.667,0,0,2,3,0.667,0.667,4,4,1.0,3,5,8,2,0,0,1,2,8,9.9,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
15,75,15,2015-01-07,Northern Iowa,,Southern Illinois,REG (Conf),W 55-39,*,27,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,3,3,6,1,0,0,2,2,2,1.2,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
16,76,16,2015-01-10,Northern Iowa,@,Drake,REG (Conf),W 64-40,*,36,4,4,1.0,0,0,4,4,1.0,1.0,1,2,0.5,2,5,7,4,0,1,1,1,9,12.4,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
17,77,17,2015-01-13,Northern Iowa,@,Bradley,REG (Conf),W 63-52,*,17,2,3,0.667,0,0,2,3,0.667,0.667,2,2,1.0,1,4,5,0,0,0,2,2,6,3.8,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
18,78,18,2015-01-18,Northern Iowa,,Missouri State,REG (Conf),W 60-46,*,31,4,10,0.4,0,1,4,9,0.444,0.4,2,2,1.0,7,2,9,1,0,0,1,1,10,9.4,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
19,79,19,2015-01-21,Northern Iowa,,Indiana State,REG (Conf),W 66-60,*,32,2,6,0.333,0,0,2,6,0.333,0.333,0,0,,3,4,7,1,0,0,2,1,4,2.2,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
20,80,20,2015-01-25,Northern Iowa,@,Illinois State,REG (Conf),W 54-53,*,30,4,5,0.8,1,1,3,4,0.75,0.9,0,0,,1,4,5,0,0,0,4,1,9,4.6,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,1.0
21,81,21,2015-01-28,Northern Iowa,@,Southern Illinois,REG (Conf),W 59-52,*,18,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,3,3,3,0,0,0,1,2,3.6,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
22,82,22,2015-01-31,Northern Iowa,,Wichita State,REG (Conf),W 70-54,*,23,4,4,1.0,1,1,3,3,1.0,1.125,0,1,0.0,0,2,2,0,0,0,1,1,9,6.6,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,1.0
23,83,23,2015-02-03,Northern Iowa,@,Indiana State,REG (Conf),W 61-51,*,19,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,2,3,0,0,0,1,0,2,2.0,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
24,84,24,2015-02-07,Northern Iowa,,Drake,REG (Conf),W 69-53,*,30,2,3,0.667,0,1,2,2,1.0,0.667,0,0,,2,3,5,0,0,1,1,2,4,3.9,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
25,85,25,2015-02-11,Northern Iowa,,Illinois State,REG (Conf),W 83-64,*,29,3,3,1.0,0,0,3,3,1.0,1.0,0,1,0.0,3,3,6,0,0,2,0,3,6,7.9,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
26,86,26,2015-02-15,Northern Iowa,@,Missouri State,REG (Conf),W 68-57,*,32,1,6,0.167,0,1,1,5,0.2,0.167,0,0,,3,0,3,1,0,0,3,4,2,-3.6,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
27,87,27,2015-02-18,Northern Iowa,@,Loyola Chicago,REG (Conf),W 58-39,*,25,2,6,0.333,0,1,2,5,0.4,0.333,0,0,,4,1,5,1,0,0,1,1,4,3.0,A,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
28,88,28,2015-02-21,Northern Iowa,,Bradley,REG (Conf),W 56-39,*,21,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,2,3,0,0,0,0,1,2,2.6,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
29,89,29,2015-02-25,Northern Iowa,,Evansville,REG (Conf),W 68-57,*,18,3,6,0.5,0,1,3,5,0.6,0.5,0,0,,1,2,3,0,2,0,0,1,6,5.9,H,1,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
30,90,30,2015-02-28,Northern Iowa,@,Wichita State,REG (Conf),L 60-74,*,16,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,2,0,2,0,0,0,0,0,4,4.8,A,0,1,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
31,91,31,2015-03-06,Northern Iowa,N,Bradley,CTOURN,W 71-46,*,15,2,2,1.0,0,0,2,2,1.0,1.0,0,2,0.0,0,3,3,0,0,0,0,0,4,3.5,N,1,0,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
32,92,32,2015-03-07,Northern Iowa,N,Loyola Chicago,CTOURN,W 63-49,*,36,3,5,0.6,0,1,3,4,0.75,0.6,5,6,0.833,2,5,7,0,1,0,2,2,11,9.4,N,1,0,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
33,93,33,2015-03-08,Northern Iowa,N,Illinois State,CTOURN,W 69-60,*,26,1,3,0.333,0,0,1,3,0.333,0.333,2,2,1.0,3,0,3,0,0,0,0,2,4,3.6,N,1,0,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
34,94,34,2015-03-20,Northern Iowa,N,Wyoming,ROUND-64,W 71-54,*,16,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,0,5,0,-1.3,N,1,0,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,
35,95,35,2015-03-22,Northern Iowa,N,Louisville,ROUND-32,L 53-66,*,18,0,3,0.0,0,1,0,2,0.0,0.0,0,0,,2,2,4,0,0,0,1,0,0,-1.1,N,0,0,marvin-singleton-1,Marvin Singleton,2015,northern-iowa,0.0
1,1,1,2014-11-14,Maryland,,Wagner,REG (Non-Conf),W 82-48,*,22,3,8,0.375,2,4,1,4,0.25,0.5,5,6,0.833,0,1,1,0,0,0,1,3,13,6.3,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.5
2,2,2,2014-11-17,Maryland,,Central Connecticut State,REG (Non-Conf),W 93-57,*,27,3,9,0.333,1,5,2,4,0.5,0.389,3,4,0.75,0,9,9,4,0,0,2,1,10,7.6,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.2
3,3,3,2014-11-20,Maryland,,Fordham,REG (Non-Conf),W 66-50,*,29,2,6,0.333,2,6,0,0,,0.5,2,2,1.0,0,1,1,2,1,0,5,1,8,1.9,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.333
4,4,4,2014-11-24,Maryland,N,Arizona State,REG (Non-Conf),W 78-73,*,35,7,11,0.636,4,6,3,5,0.6,0.818,13,14,0.929,0,3,3,1,1,0,3,1,31,24.9,N,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.667
5,5,5,2014-11-25,Maryland,N,Iowa State,REG (Non-Conf),W 72-63,*,33,4,8,0.5,1,3,3,5,0.6,0.563,2,2,1.0,0,3,3,3,3,0,2,3,11,9.8,N,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.333
6,6,6,2014-11-28,Maryland,,Monmouth,REG (Non-Conf),W 61-56,*,31,4,8,0.5,3,5,1,3,0.333,0.688,13,14,0.929,0,5,5,3,1,0,1,4,24,21.6,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.6
7,7,7,2014-11-30,Maryland,,VMI,REG (Non-Conf),W 95-77,*,30,6,6,1.0,2,2,4,4,1.0,1.167,5,6,0.833,0,2,2,4,3,0,6,2,19,16.4,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,1.0
8,8,8,2014-12-03,Maryland,,Virginia,REG (Non-Conf),L 65-76,*,35,2,9,0.222,0,3,2,6,0.333,0.222,12,14,0.857,0,1,1,2,0,0,1,3,16,9.2,H,0,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
9,9,9,2014-12-06,Maryland,,Winthrop,REG (Non-Conf),W 82-62,*,37,4,8,0.5,1,3,3,5,0.6,0.563,7,8,0.875,0,5,5,7,2,0,2,1,16,17.6,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.333
10,10,10,2014-12-10,Maryland,,North Carolina Central,REG (Non-Conf),W 67-56,*,34,2,4,0.5,0,0,2,4,0.5,0.5,8,8,1.0,0,3,3,4,1,0,1,2,12,12.9,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,
11,11,11,2014-12-13,Maryland,,USC Upstate,REG (Non-Conf),W 67-57,*,32,3,6,0.5,0,3,3,3,1.0,0.5,8,9,0.889,0,12,12,3,1,0,3,1,14,13.9,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
12,12,12,2014-12-21,Maryland,@,Oklahoma State,REG (Non-Conf),W 73-64,*,37,4,10,0.4,0,3,4,7,0.571,0.4,7,7,1.0,2,2,4,4,2,0,4,1,15,12.0,A,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
13,13,13,2014-12-27,Maryland,,Oakland,REG (Non-Conf),W 72-56,*,30,6,8,0.75,5,6,1,2,0.5,1.063,0,0,,0,3,3,3,2,0,3,0,17,15.8,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.833
14,14,14,2014-12-30,Maryland,@,Michigan State,REG (Conf),W 68-66 (2OT),*,41,2,13,0.154,1,8,1,5,0.2,0.192,12,14,0.857,0,3,3,3,1,0,4,3,17,6.7,A,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.125
15,15,15,2015-01-03,Maryland,,Minnesota,REG (Conf),W 70-58,*,37,5,15,0.333,1,8,4,7,0.571,0.367,9,13,0.692,0,6,6,2,2,1,3,1,20,12.4,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.125
16,16,16,2015-01-07,Maryland,@,Illinois,REG (Conf),L 57-64,*,31,6,14,0.429,2,5,4,9,0.444,0.5,3,3,1.0,0,5,5,4,0,0,0,4,17,12.3,A,0,1,melo-trimble-1,Melo Trimble,2015,maryland,0.4
17,17,17,2015-01-10,Maryland,@,Purdue,REG (Conf),W 69-60,*,36,1,7,0.143,1,4,0,3,0.0,0.214,8,8,1.0,1,3,4,1,2,0,2,2,11,8.0,A,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.25
18,18,18,2015-01-14,Maryland,,Rutgers,REG (Conf),W 73-65,*,33,3,9,0.333,2,4,1,5,0.2,0.444,3,4,0.75,0,5,5,4,3,0,2,1,11,10.4,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.5
19,19,19,2015-01-17,Maryland,,Michigan State,REG (Conf),W 75-59,*,34,8,16,0.5,6,11,2,5,0.4,0.688,2,2,1.0,0,1,1,3,1,0,3,0,24,16.4,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.545
20,20,20,2015-01-22,Maryland,@,Indiana,REG (Conf),L 70-89,*,32,4,9,0.444,2,4,2,5,0.4,0.556,0,1,0.0,0,0,0,1,2,0,2,2,10,4.8,A,0,1,melo-trimble-1,Melo Trimble,2015,maryland,0.5
21,21,21,2015-01-25,Maryland,,Northwestern,REG (Conf),W 68-67,*,37,8,18,0.444,2,3,6,15,0.4,0.5,9,10,0.9,0,2,2,3,4,0,3,1,27,20.5,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.667
22,22,22,2015-01-29,Maryland,@,Ohio State,REG (Conf),L 56-80,*,34,0,8,0.0,0,4,0,4,0.0,0.0,3,4,0.75,0,1,1,1,0,0,1,3,3,-4.2,A,0,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
23,23,23,2015-02-04,Maryland,,Penn State,REG (Conf),W 64-58,*,35,0,5,0.0,0,2,0,3,0.0,0.0,4,5,0.8,0,2,2,8,2,0,1,2,4,6.5,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
24,24,24,2015-02-08,Maryland,@,Iowa,REG (Conf),L 55-71,*,30,7,12,0.583,3,4,4,8,0.5,0.708,3,5,0.6,0,0,0,3,1,0,4,4,20,11.1,A,0,1,melo-trimble-1,Melo Trimble,2015,maryland,0.75
25,25,25,2015-02-11,Maryland,,Indiana,REG (Conf),W 68-66,*,36,6,12,0.5,2,4,4,8,0.5,0.583,4,4,1.0,0,5,5,2,0,1,2,2,18,12.8,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.5
26,26,26,2015-02-14,Maryland,@,Penn State,REG (Conf),W 76-73,*,36,4,6,0.667,0,1,4,5,0.8,0.667,12,12,1.0,0,6,6,4,1,0,1,1,20,21.6,A,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
27,27,27,2015-02-19,Maryland,,Nebraska,REG (Conf),W 69-65,*,37,7,9,0.778,2,3,5,6,0.833,0.889,10,11,0.909,1,5,6,5,1,0,2,0,26,26.8,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.667
28,28,28,2015-02-24,Maryland,,Wisconsin,REG (Conf),W 59-53,*,37,7,14,0.5,0,2,7,12,0.583,0.5,2,4,0.5,0,4,4,2,1,0,3,2,16,8.0,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
29,29,29,2015-02-28,Maryland,,Michigan,REG (Conf),W 66-56,*,35,4,9,0.444,3,4,1,5,0.2,0.611,8,9,0.889,0,4,4,5,0,0,4,2,19,13.8,H,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.75
30,30,30,2015-03-03,Maryland,@,Rutgers,REG (Conf),W 60-50,*,32,3,13,0.231,0,5,3,8,0.375,0.231,4,4,1.0,1,1,2,2,1,0,2,3,10,2.3,A,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.0
31,31,31,2015-03-08,Maryland,@,Nebraska,REG (Conf),W 64-61,*,29,5,9,0.556,2,3,3,6,0.5,0.667,9,10,0.9,0,7,7,4,0,0,3,2,21,17.4,A,1,1,melo-trimble-1,Melo Trimble,2015,maryland,0.667
32,32,32,2015-03-13,Maryland,N,Indiana,CTOURN,W 75-69,*,35,5,9,0.556,2,3,3,6,0.5,0.667,5,7,0.714,0,1,1,3,2,0,1,3,17,14.1,N,1,0,melo-trimble-1,Melo Trimble,2015,maryland,0.667
33,33,33,2015-03-14,Maryland,N,Michigan State,CTOURN,L 58-62,*,36,7,16,0.438,4,9,3,7,0.429,0.563,4,6,0.667,1,1,2,2,0,0,4,2,22,10.4,N,0,0,melo-trimble-1,Melo Trimble,2015,maryland,0.444
34,34,34,2015-03-20,Maryland,N,Valparaiso,ROUND-64,W 65-62,*,39,3,8,0.375,3,6,0,2,0.0,0.563,5,6,0.833,0,10,10,3,2,0,2,2,14,13.5,N,1,0,melo-trimble-1,Melo Trimble,2015,maryland,0.5
35,35,35,2015-03-22,Maryland,N,West Virginia,ROUND-32,L 59-69,*,29,5,6,0.833,2,2,3,4,0.75,1.0,3,4,0.75,0,7,7,1,1,0,3,0,15,13.2,N,0,0,melo-trimble-1,Melo Trimble,2015,maryland,1.0
1,103,1,2014-11-14,Maryland,,Wagner,REG (Non-Conf),W 82-48,*,24,7,11,0.636,1,2,6,9,0.667,0.682,3,4,0.75,0,3,3,0,1,1,1,1,18,13.9,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
2,104,2,2014-11-17,Maryland,,Central Connecticut State,REG (Non-Conf),W 93-57,*,25,10,15,0.667,3,3,7,12,0.583,0.767,4,6,0.667,0,2,2,2,1,1,3,3,27,19.2,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,1.0
3,105,3,2014-11-20,Maryland,,Fordham,REG (Non-Conf),W 66-50,*,29,3,6,0.5,1,2,2,4,0.5,0.583,1,1,1.0,1,1,2,3,1,1,4,3,8,4.6,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
4,106,4,2014-11-24,Maryland,N,Arizona State,REG (Non-Conf),W 78-73,*,34,7,18,0.389,0,1,7,17,0.412,0.389,0,0,,2,6,8,4,4,0,2,3,14,11.0,N,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.0
5,107,5,2014-11-25,Maryland,N,Iowa State,REG (Non-Conf),W 72-63,*,34,5,20,0.25,1,2,4,18,0.222,0.275,3,4,0.75,1,8,9,4,1,0,4,2,14,3.7,N,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
6,108,13,2014-12-27,Maryland,,Oakland,REG (Non-Conf),W 72-56,,22,5,9,0.556,0,1,5,8,0.625,0.556,0,0,,0,1,1,4,0,0,1,2,10,7.0,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.0
7,109,14,2014-12-30,Maryland,@,Michigan State,REG (Conf),W 68-66 (2OT),*,40,5,14,0.357,1,2,4,12,0.333,0.393,5,6,0.833,1,6,7,5,2,0,7,2,16,8.0,A,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
8,110,15,2015-01-03,Maryland,,Minnesota,REG (Conf),W 70-58,*,33,4,10,0.4,1,4,3,6,0.5,0.45,3,5,0.6,1,6,7,4,3,2,4,0,12,11.5,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.25
9,111,16,2015-01-07,Maryland,@,Illinois,REG (Conf),L 57-64,*,27,2,8,0.25,1,1,1,7,0.143,0.313,1,2,0.5,0,2,2,1,0,0,2,2,6,-0.7,A,0,1,dezmine-wells-1,Dez Wells,2015,maryland,1.0
10,112,17,2015-01-10,Maryland,@,Purdue,REG (Conf),W 69-60,*,25,3,6,0.5,0,0,3,6,0.5,0.5,7,8,0.875,1,6,7,4,2,0,3,4,13,12.3,A,1,1,dezmine-wells-1,Dez Wells,2015,maryland,
11,113,18,2015-01-14,Maryland,,Rutgers,REG (Conf),W 73-65,*,33,4,15,0.267,2,4,2,11,0.182,0.333,7,8,0.875,6,2,8,3,1,0,3,1,17,12.2,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
12,114,19,2015-01-17,Maryland,,Michigan State,REG (Conf),W 75-59,*,32,2,7,0.286,1,2,1,5,0.2,0.357,4,4,1.0,1,2,3,5,1,0,2,1,9,8.3,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
13,115,20,2015-01-22,Maryland,@,Indiana,REG (Conf),L 70-89,*,25,3,10,0.3,1,1,2,9,0.222,0.35,2,4,0.5,1,3,4,4,1,0,2,1,9,5.4,A,0,1,dezmine-wells-1,Dez Wells,2015,maryland,1.0
14,116,21,2015-01-25,Maryland,,Northwestern,REG (Conf),W 68-67,*,27,6,10,0.6,0,1,6,9,0.667,0.6,5,8,0.625,1,1,2,2,1,0,4,3,17,9.4,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.0
15,117,22,2015-01-29,Maryland,@,Ohio State,REG (Conf),L 56-80,*,29,4,14,0.286,1,3,3,11,0.273,0.321,3,4,0.75,2,3,5,2,1,0,1,2,12,6.3,A,0,1,dezmine-wells-1,Dez Wells,2015,maryland,0.333
16,118,23,2015-02-04,Maryland,,Penn State,REG (Conf),W 64-58,*,31,8,10,0.8,2,2,6,8,0.75,0.9,5,6,0.833,0,7,7,0,0,1,5,2,23,15.8,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,1.0
17,119,24,2015-02-08,Maryland,@,Iowa,REG (Conf),L 55-71,*,27,3,6,0.5,1,2,2,4,0.5,0.583,5,6,0.833,1,2,3,4,3,0,6,4,12,8.1,A,0,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
18,120,25,2015-02-11,Maryland,,Indiana,REG (Conf),W 68-66,*,36,7,13,0.538,2,4,5,9,0.556,0.615,2,4,0.5,1,1,2,2,0,0,4,2,18,8.5,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
19,121,26,2015-02-14,Maryland,@,Penn State,REG (Conf),W 76-73,*,24,7,10,0.7,1,1,6,9,0.667,0.75,7,7,1.0,1,5,6,1,0,0,2,4,22,17.1,A,1,1,dezmine-wells-1,Dez Wells,2015,maryland,1.0
20,122,27,2015-02-19,Maryland,,Nebraska,REG (Conf),W 69-65,*,32,4,11,0.364,1,3,3,8,0.375,0.409,5,6,0.833,0,4,4,2,2,2,2,2,14,10.7,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.333
21,123,28,2015-02-24,Maryland,,Wisconsin,REG (Conf),W 59-53,*,31,9,17,0.529,1,1,8,16,0.5,0.559,7,7,1.0,2,5,7,4,0,1,0,1,26,23.7,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,1.0
22,124,29,2015-02-28,Maryland,,Michigan,REG (Conf),W 66-56,*,33,6,11,0.545,1,2,5,9,0.556,0.591,0,0,,2,4,6,3,0,0,6,2,13,5.6,H,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.5
23,125,30,2015-03-03,Maryland,@,Rutgers,REG (Conf),W 60-50,*,37,8,13,0.615,0,1,8,12,0.667,0.615,4,4,1.0,4,6,10,1,4,0,1,1,20,22.0,A,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.0
24,126,31,2015-03-08,Maryland,@,Nebraska,REG (Conf),W 64-61,*,35,6,14,0.429,0,1,6,13,0.462,0.429,6,7,0.857,4,8,12,4,0,0,4,2,18,13.4,A,1,1,dezmine-wells-1,Dez Wells,2015,maryland,0.0
25,127,32,2015-03-13,Maryland,N,Indiana,CTOURN,W 75-69,*,32,7,14,0.5,0,0,7,14,0.5,0.5,8,9,0.889,0,6,6,2,0,1,4,3,22,13.3,N,1,0,dezmine-wells-1,Dez Wells,2015,maryland,
